MONTH,DAY_OF_WEEK,DEP_DEL15,DEP_TIME_BLK,DISTANCE_GROUP,SEGMENT_NUMBER,CONCURRENT_FLIGHTS,NUMBER_OF_SEATS,CARRIER_NAME,AIRPORT_FLIGHTS_MONTH,AIRLINE_FLIGHTS_MONTH,AIRLINE_AIRPORT_FLIGHTS_MONTH,AVG_MONTHLY_PASS_AIRPORT,AVG_MONTHLY_PASS_AIRLINE,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,DEPARTING_AIRPORT,LATITUDE,LONGITUDE,PREVIOUS_AIRPORT,PRCP,SNOW,SNWD,TMAX,AWND,CARRIER_HISTORICAL,DEP_AIRPORT_HIST,DAY_HISTORICAL,DEP_BLOCK_HIST
7,7,0,2100-2159,2,4,20,76,Endeavor Air Inc.,10704,21554,1896,1680928,1212846,0,9.35E-05,5,John F. Kennedy International,40.639,-73.777,Ronald Reagan Washington National,0,0,0,92,11.41,0.190766915,0.21742463,0.222538482,0.331792242
3,1,1,0800-0859,2,2,31,50,Comair Inc.,11965,24032,2709,955406,1245396,0,9.00E-05,16,Ronald Reagan Washington National,38.852,-77.037,James M Cox/Dayton International,0,0,0,40,13.2,0.175814883,0.187867313,0.160867896,0.108360544
2,5,0,1900-1959,4,5,14,162,JetBlue Airways,5558,22053,68,732595,3190369,0.000160039,0.000126866,10,Nashville International,36.127,-86.682,Logan International,0.02,0,0,68,9.62,0.280857625,0.237923376,0.236964685,0.308556179
9,7,0,1000-1059,2,2,32,129,Atlantic Southeast Airlines,14118,10882,2902,1690031,473794,0,0.000199805,11,Houston Intercontinental,29.983,-95.34,Corpus Christi International,0,0,0,93,7.16,0.212729159,0.187867313,0.126876253,0.111352966
12,1,1,1400-1459,2,5,2,44,American Eagle Airlines Inc.,2007,26721,205,182555,1204766,0.000348408,0.000106867,17,Richmond International,37.505,-77.32,LaGuardia,0.15,0,0,51,9.84,0.176872263,0.250971333,0.25164658,0.238460503
4,5,1,1800-1859,3,6,44,128,Comair Inc.,18979,23434,7448,2006675,1245396,0,9.00E-05,11,Douglas Municipal,35.219,-80.936,Cleveland-Hopkins International,1.18,0,0,62,7.38,0.225377884,0.165682529,0.232425733,0.26130947
3,2,0,1600-1659,2,6,8,143,Southwest Airlines Co.,4197,114119,3294,529046,13382999,6.18E-05,9.89E-05,15,Metropolitan Oakland International,37.721,-122.221,Ontario International,0.12,0,0,65,6.71,0.204389222,0.185348632,0.132868232,0.216359437
5,4,1,2000-2059,4,7,31,143,Southwest Airlines Co.,14570,113709,995,1208249,13382999,6.18E-05,9.89E-05,12,LaGuardia,40.779,-73.876,Nashville International,0.09,0,0,73,7.38,0.248619996,0.212731006,0.25085146,0.294700277
9,3,0,1100-1159,11,2,30,102,American Airlines Inc.,12778,76533,1092,1908862,11744595,9.82E-05,0.000177287,6,San Francisco International,37.619,-122.375,John F. Kennedy International,0,0,0,77,10.51,0.15382995,0.142776603,0.128298127,0.118392688
9,4,0,0600-0659,1,1,39,99,American Airlines Inc.,12249,76533,2042,1472200,11744595,9.82E-05,0.000177287,11,Logan International,42.364,-71.006,NONE,0,0,0,70,9.17,0.15382995,0.187867313,0.167321456,0.05556236
8,5,0,0001-0559,1,1,6,143,Southwest Airlines Co.,2079,114987,563,178477,13382999,6.18E-05,9.89E-05,9,Will Rogers World,35.392,-97.602,NONE,0.49,0,0,88,9.84,0.19254973,0.187867313,0.211041372,0.090107405
12,3,1,2000-2059,2,3,21,160,American Airlines Inc.,13645,79228,1140,1908862,11744595,9.82E-05,0.000177287,3,San Francisco International,37.619,-122.375,Los Angeles International,0.04,0,0,55,14.09,0.178344776,0.237295966,0.196265165,0.286799901
8,4,0,1200-1259,3,2,48,129,Atlantic Southeast Airlines,15076,10677,3028,1690031,473794,0,0.000199805,11,Houston Intercontinental,29.983,-95.34,Baton Rouge Metropolitan/Ryan Field,0,0,0,91,14.54,0.261250429,0.187867313,0.242021354,0.182100981
12,1,0,1400-1459,2,4,15,50,American Eagle Airlines Inc.,8367,26721,1075,1413432,1204766,0.000348408,0.000106867,15,Miami International,25.792,-80.286,Jacksonville International,0.01,0,0,83,7.61,0.176872263,0.164705882,0.25164658,0.238460503
8,6,0,1800-1859,2,4,44,175,Southwest Airlines Co.,35256,114987,3287,4365661,13382999,6.18E-05,9.89E-05,3,Atlanta Municipal,33.641,-84.427,Pittsburgh International,0.06,0,0,90,6.04,0.19254973,0.1712216,0.161869671,0.308386249
11,2,0,1500-1559,3,4,28,70,SkyWest Airlines Inc.,13490,66502,686,1208249,3472966,3.42E-05,9.90E-05,1,LaGuardia,40.779,-73.876,General Mitchell Field,0,0,0,60,6.71,0.136377483,0.131108462,0.153129972,0.169077352
6,2,0,0600-0659,7,1,44,228,Spirit Air Lines,28904,17553,872,3103410,2688839,9.17E-06,0.000124651,3,Chicago O'Hare International,41.978,-87.906,NONE,0.14,0,0,85,11.18,0.259384798,0.187867313,0.232388147,0.079174682
4,5,1,1900-1959,5,1,20,209,American Airlines Inc.,7011,74131,3942,1413432,11744595,9.82E-05,0.000177287,16,Miami International,25.792,-80.286,NONE,0,0,0,90,9.62,0.204604288,0.187867313,0.232425733,0.266095471
4,3,0,1500-1559,1,4,24,50,American Eagle Airlines Inc.,10372,25138,318,1680928,1204766,0.000348408,0.000106867,14,John F. Kennedy International,40.639,-73.777,Nashville International,0,0,0,58,13.42,0.148148148,0.198857626,0.127615679,0.222466456
7,4,0,1300-1359,2,4,48,129,American Eagle Airlines Inc.,29376,28267,6058,3103410,1204766,0.000348408,0.000106867,11,Chicago O'Hare International,41.978,-87.906,Port Columbus International,0,0,0,82,8.05,0.203262756,0.180056378,0.228007181,0.197821471
1,2,1,0800-0859,11,1,39,170,United Air Lines Inc.,13115,46218,4263,1908862,8501631,0.000253804,0.000228985,29,San Francisco International,37.619,-122.375,NONE,0,0,0,60,3.8,0.181882406,0.187867313,0.159489434,0.105791537
12,6,0,0800-0859,5,1,32,160,American Airlines Inc.,13493,79228,1933,1208249,11744595,9.82E-05,0.000177287,6,LaGuardia,40.779,-73.876,NONE,0,0,0,35,4.7,0.178344776,0.187867313,0.200428362,0.131552018
7,6,1,1100-1159,4,3,5,50,American Eagle Airlines Inc.,2288,28267,225,191927,1204766,0.000348408,0.000106867,15,Memphis International,35.05,-89.979,Miami International,0,0,0,90,6.26,0.203262756,0.250485814,0.203312576,0.157627403
3,1,0,1500-1559,7,4,11,175,Southwest Airlines Co.,5464,114119,1945,690385,13382999,6.18E-05,9.89E-05,2,Austin - Bergstrom International,30.194,-97.67,Phoenix Sky Harbor International,0,0,0,67,11.86,0.204389222,0.203750224,0.160867896,0.20203699
12,6,0,0800-0859,5,1,25,142,United Air Lines Inc.,8367,51152,558,1413432,8501631,0.000253804,0.000228985,17,Miami International,25.792,-80.286,NONE,0,0,0,87,8.72,0.193808495,0.187867313,0.200428362,0.131552018
1,6,0,1900-1959,5,1,23,172,American Airlines Inc.,7835,75506,4602,1413432,11744595,9.82E-05,0.000177287,1,Miami International,25.792,-80.286,NONE,0.79,0,0,64,5.82,0.160843514,0.187867313,0.144176348,0.247918965
9,2,0,0600-0659,4,1,12,100,JetBlue Airways,6520,23638,1769,1391212,3190369,0.000160039,0.000126866,11,Fort Lauderdale-Hollywood International,26.074,-80.152,NONE,0,0,0,93,7.16,0.174757917,0.187867313,0.130811488,0.05556236
9,7,0,0800-0859,3,3,3,76,American Eagle Airlines Inc.,1378,26473,134,125614,1204766,0.000348408,0.000106867,2,Tulsa International,36.198,-95.89,Dallas Fort Worth Regional,0.17,0,0,84,11.41,0.146781375,0.160813309,0.126876253,0.08425519
11,4,0,0600-0659,7,1,31,173,United Air Lines Inc.,11105,49915,4890,1708599,8501631,0.000253804,0.000228985,11,Newark Liberty International,40.696,-74.172,NONE,0.08,0,0,59,10.07,0.140077247,0.187867313,0.139886069,0.059996763
4,7,0,1100-1159,3,2,41,180,Delta Air Lines Inc.,9191,81803,3723,1065782,12460183,0.000144166,0.00014866,6,Salt Lake City International,40.784,-111.967,Portland International,0,0,0,58,13.2,0.139557586,0.112840467,0.203724031,0.16652612
10,7,0,1500-1559,4,2,25,181,American Airlines Inc.,25833,80161,13048,2907365,11744595,9.82E-05,0.000177287,4,Dallas Fort Worth Regional,32.894,-97.03,San Francisco International,0,0,0,78,9.17,0.172082137,0.147871174,0.16537086,0.196905353
2,5,0,1500-1559,5,3,26,178,Spirit Air Lines,10243,13447,346,1472200,2688839,9.17E-06,0.000124651,6,Logan International,42.364,-71.006,Southwest Florida International,0.1,0,0,52,11.41,0.193841204,0.218329939,0.236964685,0.261923216
12,1,0,1800-1859,2,5,13,143,Southwest Airlines Co.,7643,113248,3320,1023434,13382999,6.18E-05,9.89E-05,14,San Diego International Lindbergh Fl,32.733,-117.187,Kansas City International,0,0,0,64,4.03,0.264038108,0.171787248,0.25164658,0.280056836
6,5,0,1900-1959,3,8,22,143,Southwest Airlines Co.,11645,112879,3371,1823051,13382999,6.18E-05,9.89E-05,15,Orlando International,28.432,-81.325,Lambert-St. Louis International,0,0,0,93,6.93,0.259774616,0.300948475,0.222677771,0.390600056
10,5,0,0800-0859,4,1,8,76,American Eagle Airlines Inc.,5014,27632,60,564680,1204766,0.000348408,0.000106867,2,Louis Armstrong New Orleans International,29.991,-90.251,NONE,0.05,0,0,87,7.61,0.143061824,0.187867313,0.193713396,0.099702754
3,2,0,0900-0959,5,3,46,181,American Airlines Inc.,18465,78308,3551,2780593,11744595,9.82E-05,0.000177287,2,Los Angeles International,33.942,-118.408,Dallas Fort Worth Regional,0,0,0,67,7.38,0.190791448,0.224506824,0.132868232,0.139154636
9,7,0,1300-1359,2,3,8,90,Comair Inc.,4113,23208,183,385767,1245396,0,9.00E-05,3,Pittsburgh International,40.497,-80.236,Douglas Municipal,0.54,0,0,78,6.71,0.151212553,0.138012212,0.126876253,0.136287665
10,1,0,1500-1559,5,4,44,191,Delta Air Lines Inc.,13751,86312,6034,1581456,12460183,0.000144166,0.00014866,1,Minneapolis-St Paul International,44.886,-93.218,Atlanta Municipal,0.33,0,0,86,7.61,0.118414853,0.158887996,0.163570662,0.196905353
7,3,1,2000-2059,3,6,15,143,Southwest Airlines Co.,9190,117728,6080,1093478,13382999,6.18E-05,9.89E-05,14,Friendship International,39.176,-76.671,Theodore Francis Green State,0,0,0,91,4.7,0.215945077,0.193518519,0.203027092,0.336198362
11,1,0,1700-1759,2,4,48,120,United Air Lines Inc.,5942,49915,2297,780326,8501631,0.000253804,0.000228985,16,Washington Dulles International,38.942,-77.458,Atlanta Municipal,0,0,0,57,4.03,0.140077247,0.099977143,0.152293329,0.182646234
10,7,0,1900-1959,4,2,14,143,Southwest Airlines Co.,7550,115051,1629,1391212,13382999,6.18E-05,9.89E-05,20,Fort Lauderdale-Hollywood International,26.074,-80.152,Dallas Love Field,0,0,0,88,7.38,0.179322906,0.249598163,0.16537086,0.225404157
2,4,0,2200-2259,2,6,19,76,Endeavor Air Inc.,10782,17673,1264,1486066,1212846,0,9.35E-05,11,Detroit Metro Wayne County,42.217,-83.344,Kent County,0.05,0,0,56,10.29,0.203504457,0.260495156,0.244981328,0.227854583
3,1,0,1500-1559,3,5,46,90,Comair Inc.,13492,24032,163,1486066,1245396,0,9.00E-05,5,Detroit Metro Wayne County,42.217,-83.344,Douglas Municipal,0,0,0,45,5.59,0.175814883,0.17818075,0.160867896,0.20203699
7,4,1,1900-1959,2,3,5,65,American Eagle Airlines Inc.,2250,28267,136,204019,1204766,0.000348408,0.000106867,9,Eppley Airfield,41.302,-95.893,Chicago O'Hare International,0,0,0,95,8.05,0.203262756,0.273235738,0.228007181,0.352128146
6,5,1,2000-2059,4,7,8,143,Southwest Airlines Co.,7052,112879,6607,819756,13382999,6.18E-05,9.89E-05,13,Chicago Midway International,41.785,-87.752,Grenier Field/Manchester Municipal,0,0,0,72,7.16,0.259774616,0.187867313,0.222677771,0.371735576
12,7,0,1100-1159,5,3,1,143,Southwest Airlines Co.,2002,113248,599,178477,13382999,6.18E-05,9.89E-05,10,Will Rogers World,35.392,-97.602,McCarran International,0,0,0,45,12.97,0.264038108,0.229672822,0.226980168,0.193888393
3,3,0,0800-0859,4,2,75,100,JetBlue Airways,27137,25502,221,3103410,3190369,0.000160039,0.000126866,13,Chicago O'Hare International,41.978,-87.906,Logan International,0.01,0,0,59,12.08,0.250407486,0.196103444,0.151268815,0.108360544
2,4,0,1500-1559,3,5,30,143,Southwest Airlines Co.,13281,94922,4462,1827202,13382999,6.18E-05,9.89E-05,21,Phoenix Sky Harbor International,33.436,-112.009,Los Angeles International,0,0,0,57,4.92,0.258887292,0.240315638,0.244981328,0.261923216
12,2,1,1300-1359,5,3,15,76,"Midwest Airline, Inc.",12707,28319,452,1581456,1529740,1.25E-06,0.000123823,3,Minneapolis-St Paul International,44.886,-93.218,Newark Liberty International,0,0,0,64,3.58,0.186216144,0.319799499,0.199784239,0.223207129
7,5,1,1400-1459,5,4,66,128,American Airlines Inc.,29376,79247,5561,3103410,11744595,9.82E-05,0.000177287,5,Chicago O'Hare International,41.978,-87.906,Jackson Hole,0,0,0,93,11.86,0.237709147,0.187867313,0.210938972,0.231523872
10,7,0,2200-2259,1,6,73,143,Southwest Airlines Co.,33584,115051,3308,4365661,13382999,6.18E-05,9.89E-05,12,Atlanta Municipal,33.641,-84.427,San Antonio International,0,0,0,73,8.28,0.179322906,0.15498155,0.16537086,0.171623296
2,7,0,1500-1559,5,3,15,160,Delta Air Lines Inc.,6598,67273,615,1023434,12460183,0.000144166,0.00014866,21,San Diego International Lindbergh Fl,32.733,-117.187,Seattle International,0,0,0,64,4.47,0.176396664,0.238491049,0.191045263,0.261923216
1,7,0,1900-1959,8,4,79,175,Southwest Airlines Co.,30842,107363,3455,4365661,13382999,6.18E-05,9.89E-05,5,Atlanta Municipal,33.641,-84.427,Raleigh-Durham International,0,0,0,69,6.49,0.172437436,0.180152672,0.178567369,0.247918965
10,5,0,1800-1859,1,5,4,50,Endeavor Air Inc.,1216,21403,76,70476,1212846,0,9.35E-05,15,James M Cox/Dayton International,39.901,-84.22,Minneapolis-St Paul International,0.48,0,0,77,9.62,0.152519894,0.111354167,0.193713396,0.22621527
3,2,0,1900-1959,2,3,21,180,Delta Air Lines Inc.,7417,84142,1104,874468,12460183,0.000144166,0.00014866,1,Tampa International,27.973,-82.535,Los Angeles International,0,0,0,79,8.05,0.124075271,0.202485719,0.132868232,0.243701776
2,5,0,1700-1759,7,3,59,191,Delta Air Lines Inc.,28011,67273,17181,4365661,12460183,0.000144166,0.00014866,2,Atlanta Municipal,33.641,-84.427,Salt Lake City International,0.26,0,0,60,7.83,0.176396664,0.186452275,0.236964685,0.278896496
8,7,1,0700-0759,9,1,18,173,United Air Lines Inc.,4293,55706,577,404265,8501631,0.000253804,0.000228985,7,Cleveland-Hopkins International,41.411,-81.849,NONE,0,0,0,83,6.26,0.221460287,0.187867313,0.196519162,0.098669345
8,6,0,1000-1059,5,2,82,160,American Airlines Inc.,27148,80820,13678,2907365,11744595,9.82E-05,0.000177287,7,Dallas Fort Worth Regional,32.894,-97.03,Southwest Florida International,0,0,0,101,10.74,0.228215169,0.202350966,0.161869671,0.153846154
10,4,0,2000-2059,3,6,64,70,SkyWest Airlines Inc.,14057,71625,4229,1486066,3472966,3.42E-05,9.90E-05,1,Detroit Metro Wayne County,42.217,-83.344,Norfolk International,0,0,0,71,6.49,0.147942283,0.147000659,0.192619318,0.217959343
1,3,0,2100-2159,3,4,16,175,Southwest Airlines Co.,18286,107363,5414,2743323,13382999,6.18E-05,9.89E-05,1,Stapleton International,39.774,-104.88,Washington Dulles International,0,0,0,41,10.51,0.172437436,0.148065683,0.180606958,0.222448288
6,5,0,1200-1259,3,4,25,70,Comair Inc.,10055,24179,1363,1297685,1245396,0,9.00E-05,16,Philadelphia International,39.868,-75.249,Cincinnati/Northern Kentucky International,0.09,0,0,93,4.7,0.217197924,0.249052704,0.222677771,0.211236332
12,7,0,0800-0859,4,1,13,154,United Air Lines Inc.,7211,51152,687,874468,8501631,0.000253804,0.000228985,18,Tampa International,27.973,-82.535,NONE,0.8,0,0,73,10.07,0.193808495,0.187867313,0.226980168,0.131552018
2,3,1,1900-1959,3,4,81,199,Delta Air Lines Inc.,28011,67273,17181,4365661,12460183,0.000144166,0.00014866,17,Atlanta Municipal,33.641,-84.427,Harry S Truman,0,0,0,56,11.41,0.176396664,0.187867313,0.231888823,0.308556179
4,1,0,0900-0959,2,1,40,44,American Eagle Airlines Inc.,14138,25138,1296,1208249,1204766,0.000348408,0.000106867,18,LaGuardia,40.779,-73.876,NONE,0.25,0,0,79,11.41,0.148148148,0.187867313,0.237971867,0.135373513
11,3,1,1800-1859,5,5,29,175,Southwest Airlines Co.,13136,108130,5048,1903352,13382999,6.18E-05,9.89E-05,5,McCarran International,36.08,-115.152,Salt Lake City International,0,0,0,58,10.51,0.173056233,0.099968414,0.147497552,0.192616144
10,5,0,1300-1359,6,4,56,129,SkyWest Airlines Inc.,29960,71625,5656,3103410,3472966,3.42E-05,9.90E-05,11,Chicago O'Hare International,41.978,-87.906,Cleveland-Hopkins International,0,0,0,48,3.8,0.147942283,0.125995154,0.193713396,0.172110493
12,4,0,1900-1959,5,4,56,70,Atlantic Southeast Airlines,27188,10970,1362,3103410,473794,0,0.000199805,0,Chicago O'Hare International,41.978,-87.906,Key West International,0,0,0,35,8.5,0.243554402,0.187867313,0.181617633,0.302154866
6,3,0,1100-1159,1,2,22,70,SkyWest Airlines Inc.,12427,71188,256,1472200,3472966,3.42E-05,9.90E-05,1,Logan International,42.364,-71.006,Nashville International,0.05,0,0,84,12.3,0.208210409,0.262244898,0.237174818,0.190774512
12,3,0,1800-1859,4,7,27,143,Southwest Airlines Co.,21145,113248,6163,2743323,13382999,6.18E-05,9.89E-05,13,Stapleton International,39.774,-104.88,Orange County,0,0,0,57,11.18,0.264038108,0.216342083,0.196265165,0.280056836
8,4,1,2200-2259,5,5,62,160,American Airlines Inc.,19791,80820,8157,2006675,11744595,9.82E-05,0.000177287,6,Douglas Municipal,35.219,-80.936,Newark Liberty International,0,0,0,93,3.13,0.228215169,0.303758233,0.242021354,0.283996376
8,4,0,2000-2059,4,6,52,76,Endeavor Air Inc.,15106,22671,1061,1581456,1212846,0,9.35E-05,6,Minneapolis-St Paul International,44.886,-93.218,Austin Straubel International,1.44,0,0,97,4.7,0.187819655,0.187867313,0.242021354,0.307593661
